Id,Separation,Trust,ServiceMark,Condition,Photo,Photos,Manufacturer,Model,Badge,BadgeDetail,Transmission,FuelType,Year,FormYear,Mileage,HomeServiceProgress,HomeServiceVerification,ServiceCopyCar,Price,SellType,BuyType,ModifiedDate,OfficeCityState,OfficeName,DealerName,AdWords,Hotmark,Powerpack,SalesStatus,Lease,LeaseType,AcceptanceCharge,MonthLeasePrice,MonthLeaseRest,MonthLeaseTotal,Deposit,ResidualValue,Succession
40240625,['B'],[],[],"['Inspection', 'Record']",/carpicture04/pic4024/40240625_,"[{'type': '001', 'location': '/carpicture04/pic4024/40240625_001.jpg', 'updatedDate': '2025-08-05T08:26:44Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture04/pic4024/40240625_003.jpg', 'updatedDate': '2025-08-05T08:26:44Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture04/pic4024/40240625_004.jpg', 'updatedDate': '2025-08-05T08:26:44Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture04/pic4024/40240625_007.jpg', 'updatedDate': '2025-08-05T08:26:44Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202105.0,2021,66368.0,,,ORIGINAL,1600.0,일반,[],2025-09-08 11:57:24.000 +09,부산,주식회사 오토보바스,박준희,,,,,,,,,,,,,
38605245,['B'],"['ExtendWarranty', 'HomeService']","['EncarMeetgo', 'EncarDiagnosisP1']","['Inspection', 'Record', 'Resume']",/carpicture09/pic3859/38597045_,"[{'type': '001', 'location': '/carpicture09/pic3859/38597045_001.jpg', 'updatedDate': '2024-11-26T02:03:54Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture09/pic3859/38597045_003.jpg', 'updatedDate': '2024-11-26T02:03:54Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture09/pic3859/38597045_004.jpg', 'updatedDate': '2024-11-26T02:03:54Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture09/pic3859/38597045_007.jpg', 'updatedDate': '2024-11-26T02:03:54Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202007.0,2021,108272.0,,Y,DUPLICATION,1350.0,일반,['Delivery'],2025-09-08 11:57:06.000 +09,대전,서해모터스,박동해,,,,,,,,,,,,,
40231522,['B'],"['ExtendWarranty', 'HomeService']","['EncarMeetgo', 'EncarDiagnosisP0']","['Inspection', 'Record', 'Resume']",/carpicture02/pic4022/40226039_,"[{'type': '001', 'location': '/carpicture02/pic4022/40226039_001.jpg', 'updatedDate': '2025-08-04T06:55:33Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture02/pic4022/40226039_003.jpg', 'updatedDate': '2025-08-04T06:55:33Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture02/pic4022/40226039_004.jpg', 'updatedDate': '2025-08-04T06:55:33Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture02/pic4022/40226039_007.jpg', 'updatedDate': '2025-08-04T06:55:33Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6 터보 N Line,인스퍼레이션,오토,가솔린,202301.0,2023,41642.0,,,DUPLICATION,2280.0,일반,['Delivery'],2025-09-08 11:57:03.000 +09,경기,백제모터스,오재인,,,,,,,,,,,,,
39528905,['B'],"['ExtendWarranty', 'HomeService']","['EncarMeetgo', 'EncarDiagnosisP1']","['Inspection', 'Record', 'Resume']",/carpicture01/pic3951/39514859_,"[{'type': '001', 'location': '/carpicture01/pic3951/39514859_001.jpg', 'updatedDate': '2025-04-25T04:55:59Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture01/pic3951/39514859_003.jpg', 'updatedDate': '2025-04-25T04:55:59Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture01/pic3951/39514859_004.jpg', 'updatedDate': '2025-04-25T04:55:59Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture01/pic3951/39514859_007.jpg', 'updatedDate': '2025-04-25T04:55:59Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,인스퍼레이션,오토,가솔린,202212.0,2023,18274.0,,Y,DUPLICATION,2220.0,일반,['Delivery'],2025-09-08 11:57:03.000 +09,경기,(주)에스비즈,안성수,,,,,,,,,,,,,
40124701,['B'],"['ExtendWarranty', 'HomeService']","['EncarMeetgo', 'EncarDiagnosisP0']","['Inspection', 'Record', 'Resume']",/carpicture01/pic4011/40117796_,"[{'type': '001', 'location': '/carpicture01/pic4011/40117796_001.jpg', 'updatedDate': '2025-07-18T06:56:00Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture01/pic4011/40117796_003.jpg', 'updatedDate': '2025-07-18T06:56:00Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture01/pic4011/40117796_004.jpg', 'updatedDate': '2025-07-18T06:56:00Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture01/pic4011/40117796_007.jpg', 'updatedDate': '2025-07-18T06:56:00Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202209.0,2023,15943.0,,,DUPLICATION,1850.0,일반,['Delivery'],2025-09-08 11:57:03.000 +09,인천,(주)시우자동차,옥도윤,,,,,,,,,,,,,
39942858,['B'],[],[],"['Inspection', 'InspectionDirect', 'Record', 'Resume']",/carpicture04/pic3994/39942858_,"[{'type': '001', 'location': '/carpicture04/pic3994/39942858_001.jpg', 'updatedDate': '2025-06-25T02:27:52Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture04/pic3994/39942858_003.jpg', 'updatedDate': '2025-06-25T02:27:52Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture04/pic3994/39942858_004.jpg', 'updatedDate': '2025-06-25T02:27:52Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture04/pic3994/39942858_007.jpg', 'updatedDate': '2025-06-25T02:27:52Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,스마트,오토,가솔린,202007.0,2021,89167.0,,,ORIGINAL,1230.0,일반,[],2025-09-08 11:57:02.000 +09,부산,부산중고차(주),윤종록,,12;13;15,엔카직영진단 컨비니언스 컴포트 익스테리어 깔끔 정비관리 완벽,,,,,,,,,,
40149850,['B'],['Warranty'],['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture04/pic4014/40149850_,"[{'type': '001', 'location': '/carpicture04/pic4014/40149850_001.jpg', 'updatedDate': '2025-07-23T00:57:15Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture04/pic4014/40149850_003.jpg', 'updatedDate': '2025-07-23T00:57:15Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture04/pic4014/40149850_004.jpg', 'updatedDate': '2025-07-23T00:57:15Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture04/pic4014/40149850_007.jpg', 'updatedDate': '2025-07-23T00:57:15Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,스마트,오토,가솔린,202303.0,2023,33517.0,,,ORIGINAL,1610.0,일반,[],2025-09-08 11:57:02.000 +09,서울,롯데렌탈,T카 강서매매센터,,,,,,,,,,,,,
40439129,['B'],"['Warranty', 'ExtendWarranty']",['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture03/pic4043/40439129_,"[{'type': '001', 'location': '/carpicture03/pic4043/40439129_001.jpg', 'updatedDate': '2025-09-03T05:53:37Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture03/pic4043/40439129_003.jpg', 'updatedDate': '2025-09-03T05:53:37Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture03/pic4043/40439129_004.jpg', 'updatedDate': '2025-09-03T05:53:37Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture03/pic4043/40439129_007.jpg', 'updatedDate': '2025-09-03T05:53:37Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202008.0,2021,42525.0,,,ORIGINAL,1540.0,일반,[],2025-09-08 11:57:02.000 +09,인천,(주)시우자동차,이학주,,,,,,,,,,,,,
40369751,['B'],['Warranty'],['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture06/pic4036/40369751_,"[{'type': '001', 'location': '/carpicture06/pic4036/40369751_001.jpg', 'updatedDate': '2025-08-25T06:21:43Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture06/pic4036/40369751_003.jpg', 'updatedDate': '2025-08-25T06:21:43Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture06/pic4036/40369751_004.jpg', 'updatedDate': '2025-08-25T06:21:43Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture06/pic4036/40369751_007.jpg', 'updatedDate': '2025-08-25T06:21:43Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,인스퍼레이션,오토,가솔린,202008.0,2021,60761.0,,,ORIGINAL,1970.0,일반,[],2025-09-08 11:57:02.000 +09,대구,차를파는사람들,최봉규,,,,,,,,,,,,,
40367906,['B'],['Warranty'],['EncarDiagnosisP0'],"['Inspection', 'InspectionDirect', 'Record', 'Resume']",/carpicture06/pic4036/40367906_,"[{'type': '001', 'location': '/carpicture06/pic4036/40367906_001.jpg', 'updatedDate': '2025-08-25T06:56:55Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture06/pic4036/40367906_003.jpg', 'updatedDate': '2025-08-25T06:56:55Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture06/pic4036/40367906_004.jpg', 'updatedDate': '2025-08-25T06:56:55Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture06/pic4036/40367906_007.jpg', 'updatedDate': '2025-08-25T06:56:55Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,인스퍼레이션,오토,가솔린,202301.0,2023,22052.0,,,ORIGINAL,2220.0,일반,[],2025-09-08 11:57:02.000 +09,경기,차투차,차주원,,,,,,,,,,,,,
40358443,['B'],"['Warranty', 'ExtendWarranty']",['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture05/pic4035/40358443_,"[{'type': '001', 'location': '/carpicture05/pic4035/40358443_001.jpg', 'updatedDate': '2025-08-22T04:49:44Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture05/pic4035/40358443_003.jpg', 'updatedDate': '2025-08-22T04:49:44Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture05/pic4035/40358443_004.jpg', 'updatedDate': '2025-08-22T04:49:44Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture05/pic4035/40358443_007.jpg', 'updatedDate': '2025-08-22T04:49:44Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6 LPi,스마트,오토,LPG(일반인 구입),202009.0,2021,143554.0,,,ORIGINAL,1099.0,일반,[],2025-09-08 11:57:02.000 +09,경기,주식회사 설레임 오토모티브,이정민,,,,,,,,,,,,,
40401545,['B'],"['Warranty', 'ExtendWarranty']",['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture10/pic4040/40401545_,"[{'type': '001', 'location': '/carpicture10/pic4040/40401545_001.jpg', 'updatedDate': '2025-08-29T06:57:14Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture10/pic4040/40401545_003.jpg', 'updatedDate': '2025-08-29T06:57:14Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture10/pic4040/40401545_004.jpg', 'updatedDate': '2025-08-29T06:57:14Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture10/pic4040/40401545_007.jpg', 'updatedDate': '2025-08-29T06:57:14Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,인스퍼레이션,오토,가솔린,202207.0,2023,6285.0,,,ORIGINAL,9000.0,일반,[],2025-09-08 11:57:02.000 +09,경기,오토모빌,김기범,# 완무1인신조비흡연 보험이력0건 신차보증 병적관리O 손세차O #,,,CONTRACT,,,,,,,,,
38905775,['B'],['Warranty'],['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture10/pic3890/38905775_,"[{'type': '001', 'location': '/carpicture10/pic3890/38905775_001.jpg', 'updatedDate': '2025-01-20T01:51:11Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture10/pic3890/38905775_003.jpg', 'updatedDate': '2025-01-20T01:51:11Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture10/pic3890/38905775_004.jpg', 'updatedDate': '2025-01-20T01:51:11Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture10/pic3890/38905775_007.jpg', 'updatedDate': '2025-01-20T01:51:11Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,스마트,오토,가솔린,202104.0,2021,71077.0,,,ORIGINAL,1499.0,일반,[],2025-09-08 11:56:51.000 +09,전북,은혜상사,정경진,,,,,,,,,,,,,
38587798,['B'],['HomeService'],"['EncarMeetgo', 'EncarDiagnosisP0']","['Inspection', 'Record', 'Resume']",/carpicture08/pic3858/38581141_,"[{'type': '001', 'location': '/carpicture08/pic3858/38581141_001.jpg', 'updatedDate': '2024-11-22T02:39:59Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture08/pic3858/38581141_003.jpg', 'updatedDate': '2024-11-22T02:39:59Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture08/pic3858/38581141_004.jpg', 'updatedDate': '2024-11-22T02:39:59Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture08/pic3858/38581141_007.jpg', 'updatedDate': '2024-11-22T02:39:59Z', 'ordering': 7.0}]",현대,아반떼 (CN7),2.0 N,,수동,가솔린,202209.0,2023,36566.0,,,DUPLICATION,2370.0,일반,['Delivery'],2025-09-08 11:56:48.000 +09,경기,차오름모터스,김민규,,,,,,,,,,,,,
39453149,['B'],"['ExtendWarranty', 'HomeService']","['EncarMeetgo', 'EncarDiagnosisP1']","['Inspection', 'Record', 'Resume']",/carpicture04/pic3944/39444563_,"[{'type': '001', 'location': '/carpicture04/pic3944/39444563_001.jpg', 'updatedDate': '2025-05-01T05:55:20Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture04/pic3944/39444563_003.jpg', 'updatedDate': '2025-05-01T05:55:20Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture04/pic3944/39444563_004.jpg', 'updatedDate': '2025-05-01T05:55:20Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture04/pic3944/39444563_007.jpg', 'updatedDate': '2025-05-01T05:55:20Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202103.0,2021,23873.0,,Y,DUPLICATION,1990.0,일반,['Delivery'],2025-09-08 11:56:28.000 +09,울산,신한모터스,황태봉,,,,,,,,,,,,,
39548866,['B'],"['ExtendWarranty', 'HomeService']","['EncarMeetgo', 'EncarDiagnosisP0']","['Inspection', 'Record', 'Resume']",/carpicture03/pic3953/39535091_,"[{'type': '001', 'location': '/carpicture03/pic3953/39535091_001.jpg', 'updatedDate': '2025-05-01T03:47:03Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture03/pic3953/39535091_003.jpg', 'updatedDate': '2025-05-01T03:47:03Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture03/pic3953/39535091_004.jpg', 'updatedDate': '2025-05-01T03:47:03Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture03/pic3953/39535091_007.jpg', 'updatedDate': '2025-05-01T03:47:03Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202108.0,2021,44690.0,,,DUPLICATION,1840.0,일반,['Delivery'],2025-09-08 11:56:28.000 +09,울산,신한모터스,황태봉,,,,,,,,,,,,,
38597045,['B'],"['Warranty', 'ExtendWarranty']",['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture09/pic3859/38597045_,"[{'type': '001', 'location': '/carpicture09/pic3859/38597045_001.jpg', 'updatedDate': '2024-11-26T02:03:54Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture09/pic3859/38597045_003.jpg', 'updatedDate': '2024-11-26T02:03:54Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture09/pic3859/38597045_004.jpg', 'updatedDate': '2024-11-26T02:03:54Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture09/pic3859/38597045_007.jpg', 'updatedDate': '2024-11-26T02:03:54Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202007.0,2021,108272.0,,,ORIGINAL,1350.0,일반,[],2025-09-08 11:56:06.000 +09,대전,서해모터스,박동해,,,,,,,,,,,,,
40084973,['B'],['Warranty'],['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture08/pic4008/40084973_,"[{'type': '001', 'location': '/carpicture08/pic4008/40084973_001.jpg', 'updatedDate': '2025-07-15T05:54:49Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture08/pic4008/40084973_003.jpg', 'updatedDate': '2025-07-15T05:54:49Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture08/pic4008/40084973_004.jpg', 'updatedDate': '2025-07-15T05:54:49Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture08/pic4008/40084973_007.jpg', 'updatedDate': '2025-07-15T05:54:49Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,스마트,오토,가솔린,202104.0,2021,96369.0,,,ORIGINAL,1275.0,일반,[],2025-09-08 11:56:06.000 +09,충남,미래자동차,신승인,,,,,,,,,,,,,
40358466,['B'],['Warranty'],['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture05/pic4035/40358466_,"[{'type': '001', 'location': '/carpicture05/pic4035/40358466_001.jpg', 'updatedDate': '2025-08-22T07:54:54Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture05/pic4035/40358466_003.jpg', 'updatedDate': '2025-08-22T07:54:54Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture05/pic4035/40358466_004.jpg', 'updatedDate': '2025-08-22T07:54:54Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture05/pic4035/40358466_007.jpg', 'updatedDate': '2025-08-22T07:54:54Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202206.0,2023,83843.0,,,ORIGINAL,1550.0,일반,[],2025-09-08 11:56:03.000 +09,경기,롯데렌탈,T카 부천매매센터,,,,,,,,,,,,,
40278272,['B'],"['ExtendWarranty', 'HomeService']","['EncarMeetgo', 'EncarDiagnosisP0']","['Inspection', 'Record', 'Resume']",/carpicture07/pic4027/40273510_,"[{'type': '001', 'location': '/carpicture07/pic4027/40273510_001.jpg', 'updatedDate': '2025-08-11T05:55:33Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture07/pic4027/40273510_003.jpg', 'updatedDate': '2025-08-11T05:55:33Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture07/pic4027/40273510_004.jpg', 'updatedDate': '2025-08-11T05:55:33Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture07/pic4027/40273510_007.jpg', 'updatedDate': '2025-08-11T05:55:33Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6 LPi (렌터카),모던,오토,LPG(일반인 구입),202211.0,2023,52846.0,,,DUPLICATION,1670.0,일반,['Delivery'],2025-09-08 11:56:03.000 +09,경기,위드카,조재호,,,,,,,,,,,,,
40401645,['B'],"['ExtendWarranty', 'HomeService']","['EncarMeetgo', 'EncarDiagnosisP1']","['Inspection', 'Record', 'Resume']",/carpicture09/pic4039/40390330_,"[{'type': '001', 'location': '/carpicture09/pic4039/40390330_001.jpg', 'updatedDate': '2025-08-28T04:52:58Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture09/pic4039/40390330_003.jpg', 'updatedDate': '2025-08-28T04:52:58Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture09/pic4039/40390330_004.jpg', 'updatedDate': '2025-08-28T04:52:58Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture09/pic4039/40390330_007.jpg', 'updatedDate': '2025-08-28T04:52:58Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,인스퍼레이션,오토,가솔린,202009.0,2021,40981.0,,Y,DUPLICATION,2150.0,일반,['Delivery'],2025-09-08 11:56:03.000 +09,경기,그랜드모터스,김호중,,,,,,,,,,,,,
40226039,['B'],['Warranty'],['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture02/pic4022/40226039_,"[{'type': '001', 'location': '/carpicture02/pic4022/40226039_001.jpg', 'updatedDate': '2025-08-04T06:55:33Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture02/pic4022/40226039_003.jpg', 'updatedDate': '2025-08-04T06:55:33Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture02/pic4022/40226039_004.jpg', 'updatedDate': '2025-08-04T06:55:33Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture02/pic4022/40226039_007.jpg', 'updatedDate': '2025-08-04T06:55:33Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6 터보 N Line,인스퍼레이션,오토,가솔린,202301.0,2023,41642.0,,,ORIGINAL,2280.0,일반,[],2025-09-08 11:56:03.000 +09,경기,백제모터스,오재인,"엔카 실촬영/완벽무사고/최상상태/No paint, Tax100%",10;14;24,,,,,,,,,,,
40173243,['B'],"['Warranty', 'ExtendWarranty']",['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture07/pic4017/40173243_,"[{'type': '001', 'location': '/carpicture07/pic4017/40173243_001.jpg', 'updatedDate': '2025-07-28T06:38:39Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture07/pic4017/40173243_003.jpg', 'updatedDate': '2025-07-28T06:38:39Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture07/pic4017/40173243_004.jpg', 'updatedDate': '2025-07-28T06:38:39Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture07/pic4017/40173243_007.jpg', 'updatedDate': '2025-07-28T06:38:39Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202104.0,2021,86476.0,,,ORIGINAL,1390.0,일반,[],2025-09-08 11:56:03.000 +09,대구,자동차명가,최경택,,09;17;26,[10.25인치 인포테인먼트네비][합법인증LED][블랙박스2][무사고],,,,,,,,,,
39747382,['B'],"['Warranty', 'ExtendWarranty']",['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture04/pic3974/39747382_,"[{'type': '001', 'location': '/carpicture04/pic3974/39747382_001.jpg', 'updatedDate': '2025-05-29T01:51:17Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture04/pic3974/39747382_003.jpg', 'updatedDate': '2025-05-29T01:51:17Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture04/pic3974/39747382_004.jpg', 'updatedDate': '2025-05-29T01:51:17Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture04/pic3974/39747382_007.jpg', 'updatedDate': '2025-05-29T01:51:17Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202007.0,2021,51811.0,,,ORIGINAL,1690.0,일반,[],2025-09-08 11:56:03.000 +09,대구,정모터스,양철민,"엔카실촬영,인증LED라이트,스마트크루즈,내비게이션,통풍시트",13;14;19,,,,,,,,,,,
39514859,['B'],"['Warranty', 'ExtendWarranty']",['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture01/pic3951/39514859_,"[{'type': '001', 'location': '/carpicture01/pic3951/39514859_001.jpg', 'updatedDate': '2025-04-25T04:55:59Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture01/pic3951/39514859_003.jpg', 'updatedDate': '2025-04-25T04:55:59Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture01/pic3951/39514859_004.jpg', 'updatedDate': '2025-04-25T04:55:59Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture01/pic3951/39514859_007.jpg', 'updatedDate': '2025-04-25T04:55:59Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,인스퍼레이션,오토,가솔린,202212.0,2023,18274.0,,,ORIGINAL,2220.0,일반,[],2025-09-08 11:56:03.000 +09,경기,(주)에스비즈,안성수,,,,,,,,,,,,,
40117796,['B'],['Warranty'],['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture01/pic4011/40117796_,"[{'type': '001', 'location': '/carpicture01/pic4011/40117796_001.jpg', 'updatedDate': '2025-07-18T06:56:00Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture01/pic4011/40117796_003.jpg', 'updatedDate': '2025-07-18T06:56:00Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture01/pic4011/40117796_004.jpg', 'updatedDate': '2025-07-18T06:56:00Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture01/pic4011/40117796_007.jpg', 'updatedDate': '2025-07-18T06:56:00Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202209.0,2023,15943.0,,,ORIGINAL,1850.0,일반,[],2025-09-08 11:56:03.000 +09,인천,(주)시우자동차,옥도윤,,,,,,,,,,,,,
40054736,['B'],[],[],"['Inspection', 'Record', 'Resume']",/carpicture05/pic4005/40054736_,"[{'type': '001', 'location': '/carpicture05/pic4005/40054736_001.jpg', 'updatedDate': '2025-07-09T05:55:27Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture05/pic4005/40054736_003.jpg', 'updatedDate': '2025-07-09T05:55:27Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture05/pic4005/40054736_004.jpg', 'updatedDate': '2025-07-09T05:55:27Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture05/pic4005/40054736_007.jpg', 'updatedDate': '2025-07-09T05:55:27Z', 'ordering': 7.0}]",현대,아반떼 (CN7),2.0 N,,수동,가솔린,202201.0,2022,43531.0,,,ORIGINAL,1850.0,일반,[],2025-09-08 11:56:03.000 +09,경기,애니원모터스,최재훈,수동/N 스포츠시트/전차주병적관리/보시면계약/시운전강추,14;17;24,,,,,,,,,,,
38717643,['B'],[],[],"['Inspection', 'Record', 'Resume']",/carpicture01/pic3871/38717643_,"[{'type': '001', 'location': '/carpicture01/pic3871/38717643_001.jpg', 'updatedDate': '2024-12-16T05:09:53Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture01/pic3871/38717643_003.jpg', 'updatedDate': '2024-12-16T05:09:53Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture01/pic3871/38717643_004.jpg', 'updatedDate': '2024-12-16T05:09:53Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture01/pic3871/38717643_007.jpg', 'updatedDate': '2024-12-16T05:09:53Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,인스퍼레이션,오토,가솔린,202004.0,2021,57046.0,,,ORIGINAL,1890.0,일반,[],2025-09-08 11:56:03.000 +09,울산,최강모터스,신경화,,14;15;13,엔카 실촬영,,,,,,,,,,
